,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6601,Maywood,33.98757000000006,-118.18980999999997,Little Caesars Pizza,33.987716,-118.18514281666667,Pizza Place
6602,Maywood,33.98757000000006,-118.18980999999997,Las Islas Marias,33.98579025268555,-118.18609619140625,Mexican Restaurant
6603,Maywood,33.98757000000006,-118.18980999999997,Mariscos bahia,33.98341874700607,-118.18641374370358,Seafood Restaurant
6604,Maywood,33.98757000000006,-118.18980999999997,Food 4 Less,33.986863742246314,-118.18746328353876,Grocery Store
6605,Maywood,33.98757000000006,-118.18980999999997,7-Eleven,33.9878295,-118.1852658,Convenience Store
6606,Maywood,33.98757000000006,-118.18980999999997,Las Trancas,33.99174774991592,-118.18461137069501,Mexican Restaurant
6607,Maywood,33.98757000000006,-118.18980999999997,Los Pollos,33.981190000000005,-118.1868,Restaurant
6608,Maywood,33.98757000000006,-118.18980999999997,KFC,33.98829302004739,-118.19340601020156,Fried Chicken Joint
6609,Maywood,33.98757000000006,-118.18980999999997,Shell,33.9893690060181,-118.18547536681288,Gas Station
6610,Maywood,33.98757000000006,-118.18980999999997,Dollar Max,33.988094329833984,-118.19192504882812,Thrift / Vintage Store
6611,Maywood,33.98757000000006,-118.18980999999997,Pronto Pizza,33.988146621357224,-118.19310374649656,Pizza Place
6612,Maywood,33.98757000000006,-118.18980999999997,ampm,33.986408,-118.180673,Convenience Store
6613,Maywood,33.98757000000006,-118.18980999999997,Burger King,33.98809113852528,-118.19709994713776,Fast Food Restaurant
6614,Maywood,33.98757000000006,-118.18980999999997,Denny's,33.9868563,-118.1853708,Breakfast Spot
6615,Maywood,33.98757000000006,-118.18980999999997,El Pollo Loco,33.987373,-118.185284,Fast Food Restaurant
6616,Maywood,33.98757000000006,-118.18980999999997,Mi Lindo Sinaloa,33.98553878028367,-118.18598971704877,Seafood Restaurant
6617,Maywood,33.98757000000006,-118.18980999999997,Little Mexico Chiquito,33.98830170714486,-118.19561657739783,Mexican Restaurant
6618,Maywood,33.98757000000006,-118.18980999999997,Cinderella Beauty Salon,33.987881,-118.195767,Cosmetics Shop
6619,Maywood,33.98757000000006,-118.18980999999997,Brandon's Grand Plumbing Services Maywood,33.9926,-118.19346999999999,Home Service
6620,Maywood,33.98757000000006,-118.18980999999997,Tacos Los Desvelados,33.9914229,-118.1842234,Latin American Restaurant
6621,Maywood,33.98757000000006,-118.18980999999997,HomeTown Buffet,33.98010933598663,-118.18738291762472,Buffet
6622,Maywood,33.98757000000006,-118.18980999999997,Apollo Drive In,33.98644212852902,-118.18038561218904,American Restaurant
6623,Maywood,33.98757000000006,-118.18980999999997,Alkam Home Fashion,33.994446,-118.18347,Department Store
6624,Maywood,33.98757000000006,-118.18980999999997,Jack in the Box,33.98824017871522,-118.19849520921707,Fast Food Restaurant
6625,Mid-City,34.040170000000046,-118.34762999999998,Dollar Tree,34.04110990311256,-118.3498846229839,Discount Store
6626,Mid-City,34.040170000000046,-118.34762999999998,Roscoe's House of Chicken and Waffles,34.04764555960401,-118.34619747703212,Southern / Soul Food Restaurant
6627,Mid-City,34.040170000000046,-118.34762999999998,Leo's Taco Truck,34.04619188424159,-118.34578260324567,Fast Food Restaurant
6628,Mid-City,34.040170000000046,-118.34762999999998,Kaboom,34.04003604638251,-118.34125237555482,Caribbean Restaurant
6629,Mid-City,34.040170000000046,-118.34762999999998,Ondal 2,34.03967020586924,-118.33954157961381,Korean Restaurant
6630,Mid-City,34.040170000000046,-118.34762999999998,Lucy's Mexican Drive-in,34.04821399643299,-118.3447698870665,Mexican Restaurant
6631,Mid-City,34.040170000000046,-118.34762999999998,The Cork,34.03271062340298,-118.3449398966513,Bar
6632,Mid-City,34.040170000000046,-118.34762999999998,Pip's On Labrea,34.0485241114518,-118.34418066810959,American Restaurant
6633,Mid-City,34.040170000000046,-118.34762999999998,Wi Jammin Caribbean Restaurant,34.0484286,-118.3493488,Caribbean Restaurant
6634,Mid-City,34.040170000000046,-118.34762999999998,Comedy Union,34.04769614288408,-118.3475728096844,Comedy Club
6635,Mid-City,34.040170000000046,-118.34762999999998,Tacos El Gallito,34.04627074084157,-118.34507196976938,Mexican Restaurant
6636,Mid-City,34.040170000000046,-118.34762999999998,Honey Bee's House Of Breakfast,34.03272117285388,-118.34336279304962,Breakfast Spot
6637,Mid-City,34.040170000000046,-118.34762999999998,Oki's Dog,34.04772886569136,-118.3481203325024,Hot Dog Joint
6638,Mid-City,34.040170000000046,-118.34762999999998,The UPS Store,34.047732,-118.3429,Shipping Store
6639,Mid-City,34.040170000000046,-118.34762999999998,Mad Men Deli,34.044628,-118.355179,Sandwich Place
6640,Mid-City,34.040170000000046,-118.34762999999998,Rick's Fish and Seafood Market,34.039503,-118.34321499999999,Fish Market
6641,Mid-City,34.040170000000046,-118.34762999999998,Nate Holden Performing Arts Center,34.039864431398364,-118.34203282828118,Performing Arts Venue
6642,Mid-City,34.040170000000046,-118.34762999999998,Con Sabor a Peru,34.0452745164274,-118.35279969277708,Restaurant
6643,Mid-City,34.040170000000046,-118.34762999999998,Redbox,34.047681,-118.344031,Video Store
6644,Mid-City,34.040170000000046,-118.34762999999998,Brownstone Bistro,34.04807265152959,-118.34773956746662,American Restaurant
6645,Mid-City,34.040170000000046,-118.34762999999998,Pizza Hut,34.0456323,-118.3504611,Pizza Place
6646,Mid-City,34.040170000000046,-118.34762999999998,7-Eleven,34.0476831604649,-118.344039916992,Convenience Store
6647,Mid-City,34.040170000000046,-118.34762999999998,Taco Bell,34.04551131272935,-118.34537432005133,Fast Food Restaurant
6648,Mid-City,34.040170000000046,-118.34762999999998,Con Sabor Pupuseria,34.04562237995587,-118.35061100703075,Latin American Restaurant
6649,Mid-City,34.040170000000046,-118.34762999999998,SUBWAY,34.03220987039935,-118.35154481817358,Sandwich Place
6650,Mid-City,34.040170000000046,-118.34762999999998,Domino's Pizza,34.0484214,-118.350719,Pizza Place
6651,Mid-City,34.040170000000046,-118.34762999999998,Wings World,34.045638000000004,-118.350591,Wings Joint
6652,Mid-City,34.040170000000046,-118.34762999999998,Miny Nails,34.039825439453125,-118.34728240966797,Spa
6653,Mid-City,34.040170000000046,-118.34762999999998,Taqueria Jalisco,34.03996554012856,-118.34333699619908,Mexican Restaurant
6654,Mid-City,34.040170000000046,-118.34762999999998,Med City,34.04103307232655,-118.35234992607643,Pharmacy
6655,Mid-City,34.040170000000046,-118.34762999999998,Gypsy Cafe,34.036275999999994,-118.34344766666668,Mediterranean Restaurant
6656,Mid-City,34.040170000000046,-118.34762999999998,La Brea Liquor,34.045221999999995,-118.345923,Liquor Store
6657,Mid-City,34.040170000000046,-118.34762999999998,H. Savinar Luggage Co,34.0401692,-118.3408418,Luggage Store
6658,Mid-City,34.040170000000046,-118.34762999999998,Studio 11,34.040167,-118.340601,Lounge
6659,Mid-City,34.040170000000046,-118.34762999999998,99cent + market,34.045638000000004,-118.350591,Pharmacy
6660,Mid-City,34.040170000000046,-118.34762999999998,Venice & La Brea,34.04614288114193,-118.34570488312376,Bus Station
6661,Mid-City,34.040170000000046,-118.34762999999998,Rubio's Restaurant and Bakery,34.04754196356946,-118.3457525164314,Restaurant
6662,Mid-City,34.040170000000046,-118.34762999999998,Best Burger,34.03997361660004,-118.33822113,Burger Joint
6663,Mid-City,34.040170000000046,-118.34762999999998,Longs Liquor Store,34.03177747942574,-118.34800844726897,Liquor Store
6664,Mid-City,34.040170000000046,-118.34762999999998,Luckys Liquor,34.03456132461095,-118.3391719712798,Liquor Store
6665,Mid-Wilshire,34.06326000000007,-118.29307999999997,Ham Ji Park,34.06363349701014,-118.29583835646324,Korean Restaurant
6666,Mid-Wilshire,34.06326000000007,-118.29307999999997,Seongbukdong,34.06387031814248,-118.29428575884316,Korean Restaurant
6667,Mid-Wilshire,34.06326000000007,-118.29307999999997,My Thai,34.063600261776074,-118.2955616409595,Thai Restaurant
6668,Mid-Wilshire,34.06326000000007,-118.29307999999997,El Flamin' Taco,34.064938819412234,-118.2919763190935,Food Truck
6669,Mid-Wilshire,34.06326000000007,-118.29307999999997,Dan Sung Sa (단성사),34.06373564604605,-118.29440303911093,Korean Restaurant
6670,Mid-Wilshire,34.06326000000007,-118.29307999999997,Kang Ho Dong Baek Jeong,34.063828184407775,-118.29736400234562,Korean Restaurant
6671,Mid-Wilshire,34.06326000000007,-118.29307999999997,Tokyo Hamburg,34.063664482274405,-118.29274333532629,Japanese Restaurant
6672,Mid-Wilshire,34.06326000000007,-118.29307999999997,Chunju Han-il Kwan (전주한일관) (Chunju Han-il Kwan),34.063272660595416,-118.29710043447152,Korean Restaurant
6673,Mid-Wilshire,34.06326000000007,-118.29307999999997,Alchemist Coffee Project,34.06013885359066,-118.29134084268885,Coffee Shop
6674,Mid-Wilshire,34.06326000000007,-118.29307999999997,Jjukku Jjukku BBQ,34.0622606,-118.2975594,Korean Restaurant
6675,Mid-Wilshire,34.06326000000007,-118.29307999999997,Boo's Philly Cheesesteaks and Hoagies,34.0619505608142,-118.29738885396728,Sandwich Place
6676,Mid-Wilshire,34.06326000000007,-118.29307999999997,Sun Nong Dan,34.063061750766686,-118.29760709212707,Asian Restaurant
6677,Mid-Wilshire,34.06326000000007,-118.29307999999997,Hangari Bajirak Kalguksoo,34.0630111465739,-118.29767663746357,Korean Restaurant
6678,Mid-Wilshire,34.06326000000007,-118.29307999999997,GameStop,34.06182551361551,-118.29056139513236,Video Game Store
6679,Mid-Wilshire,34.06326000000007,-118.29307999999997,Kobawoo House,34.06010120984141,-118.29098874516069,Korean Restaurant
6680,Mid-Wilshire,34.06326000000007,-118.29307999999997,JJ2 Bakery,34.06185705116363,-118.29029980568335,Bakery
6681,Mid-Wilshire,34.06326000000007,-118.29307999999997,Sharp Specialty Coffee,34.06359878737888,-118.29627981659868,Coffee Shop
6682,Mid-Wilshire,34.06326000000007,-118.29307999999997,85C Bakery Cafe,34.06188459410466,-118.29756728705489,Bakery
6683,Mid-Wilshire,34.06326000000007,-118.29307999999997,Honeymee,34.0622428194634,-118.29797000384694,Ice Cream Shop
6684,Mid-Wilshire,34.06326000000007,-118.29307999999997,Brothers Sandwich Shop,34.06355065894935,-118.29379875088746,Sandwich Place
6685,Mid-Wilshire,34.06326000000007,-118.29307999999997,Quarters Korean BBQ,34.06394879333503,-118.29755865665278,Korean Restaurant
6686,Mid-Wilshire,34.06326000000007,-118.29307999999997,Buffalo Wild Wings,34.06104234085544,-118.29133854069369,Wings Joint
6687,Mid-Wilshire,34.06326000000007,-118.29307999999997,OB Bear,34.059759311249344,-118.28935313926203,Dive Bar
6688,Mid-Wilshire,34.06326000000007,-118.29307999999997,The Boiling Crab,34.06228693116246,-118.2979277969508,Seafood Restaurant
6689,Mid-Wilshire,34.06326000000007,-118.29307999999997,SUBWAY,34.06206331052219,-118.29084109634721,Sandwich Place
6690,Mid-Wilshire,34.06326000000007,-118.29307999999997,Yuk Dae Jang,34.06400068375913,-118.28806248758865,Korean Restaurant
6691,Mid-Wilshire,34.06326000000007,-118.29307999999997,It's Boba Time,34.06347592282087,-118.29705731708368,Bubble Tea Shop
6692,Mid-Wilshire,34.06326000000007,-118.29307999999997,The Prince (황태자),34.0597381399462,-118.29525396151895,Lounge
6693,Mid-Wilshire,34.06326000000007,-118.29307999999997,California Donuts,34.06896487163394,-118.29311589420364,Donut Shop
6694,Mid-Wilshire,34.06326000000007,-118.29307999999997,Escala,34.0636007470472,-118.29680399952133,Bar
6695,Mid-Wilshire,34.06326000000007,-118.29307999999997,Cafe Mak,34.06321900572478,-118.28960558299454,Coffee Shop
6696,Mid-Wilshire,34.06326000000007,-118.29307999999997,BobaTime,34.05965144708449,-118.29208810222865,Bubble Tea Shop
6697,Mid-Wilshire,34.06326000000007,-118.29307999999997,EMC Seafood And Raw Bar,34.063571810349835,-118.2989435874891,Seafood Restaurant
6698,Mid-Wilshire,34.06326000000007,-118.29307999999997,El Tauro Tacos Truck,34.061721262139166,-118.28889912722649,Food Truck
6699,Mid-Wilshire,34.06326000000007,-118.29307999999997,CoCo Ichibanya,34.063427,-118.298016,Japanese Restaurant
6700,Mid-Wilshire,34.06326000000007,-118.29307999999997,Cassell's Hamburgers,34.06341676045026,-118.30041110515594,Burger Joint
6701,Mid-Wilshire,34.06326000000007,-118.29307999999997,Yogurtland,34.06199,-118.290731,Frozen Yogurt Shop
6702,Mid-Wilshire,34.06326000000007,-118.29307999999997,Rin Pho24,34.06339291376305,-118.29705323425327,Asian Restaurant
6703,Mid-Wilshire,34.06326000000007,-118.29307999999997,Win Korean BBQ,34.059482,-118.292138,Korean Restaurant
6704,Mid-Wilshire,34.06326000000007,-118.29307999999997,Yang san bak,34.06395506423922,-118.30053980654353,Korean Restaurant
6705,Mid-Wilshire,34.06326000000007,-118.29307999999997,Chapman Plaza,34.063979230381314,-118.29723713359827,Plaza
6706,Mid-Wilshire,34.06326000000007,-118.29307999999997,The Normandie Club,34.063555243793786,-118.30085572197923,Hotel Bar
6707,Mid-Wilshire,34.06326000000007,-118.29307999999997,aca grill,34.057681267208466,-118.29376392242199,Argentinian Restaurant
6708,Mid-Wilshire,34.06326000000007,-118.29307999999997,The HMS Bounty,34.06178788569587,-118.29721478492213,Bar
6709,Mid-Wilshire,34.06326000000007,-118.29307999999997,Crystal Spa,34.06321190424671,-118.29847256713265,Spa
6710,Mid-Wilshire,34.06326000000007,-118.29307999999997,Dumpling House,34.06930902904387,-118.29265206123884,Dumpling Restaurant
6711,Mid-Wilshire,34.06326000000007,-118.29307999999997,Soowon Galbi,34.056461872617234,-118.2913477483816,Korean Restaurant
6712,Mid-Wilshire,34.06326000000007,-118.29307999999997,Go Pocha 고포차,34.06693002879601,-118.29206964480672,Korean Restaurant
6713,Mid-Wilshire,34.06326000000007,-118.29307999999997,The LINE Hotel,34.0620397,-118.300909,Hotel
6714,Mid-Wilshire,34.06326000000007,-118.29307999999997,YUPDDUK LA,34.063812606711224,-118.30058578134462,Korean Restaurant
6715,Mid-Wilshire,34.06326000000007,-118.29307999999997,Poketo,34.0617975469233,-118.30086513597368,Clothing Store
6716,Mid-Wilshire,34.06326000000007,-118.29307999999997,Gwang Yang BBQ,34.06264094692102,-118.29806858483978,Korean Restaurant
6717,Mid-Wilshire,34.06326000000007,-118.29307999999997,Art Major,34.06194606229088,-118.29907267194011,Wine Bar
6718,Mid-Wilshire,34.06326000000007,-118.29307999999997,Vape Star,34.05959881557422,-118.2921524119009,Smoke Shop
6719,Mid-Wilshire,34.06326000000007,-118.29307999999997,Holy Roly Ice Cream,34.063346563551484,-118.2970978580985,Ice Cream Shop
6720,Mid-Wilshire,34.06326000000007,-118.29307999999997,Etude Lounge / City Center on 6th,34.06340649419084,-118.29859280023652,Salon / Barbershop
6721,Mid-Wilshire,34.06326000000007,-118.29307999999997,Alfred Coffee Koreatown,34.061756271071076,-118.30093835073251,Café
6722,Mid-Wilshire,34.06326000000007,-118.29307999999997,Gaam,34.06367835946705,-118.29680378473635,Korean Restaurant
6723,Mid-Wilshire,34.06326000000007,-118.29307999999997,Shatto 39 Lanes,34.06735285780089,-118.29146524170521,Bowling Alley
6724,Mid-Wilshire,34.06326000000007,-118.29307999999997,Pho Legend Noodle & Grill,34.070199953055806,-118.29210467513326,Vietnamese Restaurant
6725,Mid-Wilshire,34.06326000000007,-118.29307999999997,Space E.um Cafe,34.061240999999995,-118.287369,Coffee Shop
6726,Mid-Wilshire,34.06326000000007,-118.29307999999997,Sizzler,34.0669659708385,-118.29139164262851,American Restaurant
6727,Mid-Wilshire,34.06326000000007,-118.29307999999997,Break Room 86,34.06180330718176,-118.30108847612092,Speakeasy
6728,Mid-Wilshire,34.06326000000007,-118.29307999999997,BCD Tofu House,34.06196093326715,-118.30271338606063,Korean Restaurant
6729,Mid-Wilshire,34.06326000000007,-118.29307999999997,Golden Mongolian Restaurant,34.061471999999995,-118.287027,Asian Restaurant
6730,Mid-Wilshire,34.06326000000007,-118.29307999999997,Cafe Bleu,34.063035642220065,-118.29766080944103,Sports Bar
6731,Mid-Wilshire,34.06326000000007,-118.29307999999997,Wako Donkasu,34.06241986121221,-118.2978568590844,Korean Restaurant
6732,Mid-Wilshire,34.06326000000007,-118.29307999999997,Wi Spa,34.060441791687474,-118.28290614539169,Spa
6733,Mid-Wilshire,34.06326000000007,-118.29307999999997,Maze Room,34.071816999999996,-118.291096,Arcade
6734,Mid-Wilshire,34.06326000000007,-118.29307999999997,Bak Kung Korean BBQ 2,34.06954248605497,-118.29186759197351,Korean Restaurant
6735,Mid-Wilshire,34.06326000000007,-118.29307999999997,Pool at Line Hotel,34.061743544827785,-118.30137403455012,Pool
6736,Mid-Wilshire,34.06326000000007,-118.29307999999997,The Corner Place (길목),34.056166027549274,-118.28983840702439,Korean Restaurant
6737,Mid-Wilshire,34.06326000000007,-118.29307999999997,Bonjuk,34.06173367105207,-118.3019802601902,Korean Restaurant
6738,Mid-Wilshire,34.06326000000007,-118.29307999999997,Los Molcajetes,34.06008521431237,-118.28459819690494,Latin American Restaurant
6739,Mid-Wilshire,34.06326000000007,-118.29307999999997,OCHA Classic Thai Food,34.056616479493435,-118.29175595562113,Asian Restaurant
6740,Mid-Wilshire,34.06326000000007,-118.29307999999997,Ralphs,34.0686168,-118.2907271,Supermarket
6741,Mid-Wilshire,34.06326000000007,-118.29307999999997,Ahgassi Gopchang,34.06339730494153,-118.30386259099305,Korean Restaurant
